Mode,Line,Stops
Bus,Local Route 19 - Carney - Downtown,Carney Park-N-Ride on Jomat Ave,Harford Rd & Hillcrest Ave,Goucher Blvd & Colbury Rd,McClean Blvd & Perring Manor Rd,Harford Rd & Echodale Ave,Harford Rd & 32nd St,Aisquith St & North Ave,Guilford Ave & Saratoga St,Howard St & Saratoga St,State Center Metro Station
,reverse,State Center Metro Station,Eutaw St & Saratoga St,Pratt St & Howard St,Gay St & Lexington St,Harford Rd & North Ave,Harford Rd & Erdman Ave,Harford Rd & Fleetwood Ave,McClean Blvd & Perring Manor Rd,Goucher Blvd & Colbury Rd,Carney Park-N-Ride on Jomat Ave
Bus ,Local Route 20 - Security Square Mall -Dundalk,CMS at Security Blvd,Security Square Mall,Westview Mall,Edmondson Ave & Swann Ave,Baltimore Arena,Fayette St & Broadway,Eastern Ave & Ponca St,Dundalk Marine Terminal on Broening Hwy,Dundalk Ave & Center Pl,CCBC Dundalk on Sollers Point Rd
,reverse,CCBC Dundalk on Sollers Point Rd,Dundalk Ave & Center Pl,Dundalk Marine Terminal on Broening Hwy,Eastern Ave & Ponca St,Fayette St & Broadway,Fayette St & Charles Plaza,Edmondson Ave & Swann Ave,Westview Mall,Security Square Mall,CMS at Security Blvd
Bus,Local Route 21 - Mondawmin Metro Subway - Fells Point,Mondawmin Metro Station,Pennsylvania Ave & North Ave,Dolphin St & Madison St,Caroline St & Monument St,Fells Point on Central Ave & Fleet St
,reverse,Fells Point on Central Ave & Fleet St,Caroline St & Monument St,Dolphin St & McCulloh St,Pennsylvania Ave & North ave,Mondawmin Metro Station
Bus,Local Route 22 - Mondawmin Metro Subway Station - Johns Hopkins Bayview Medical Center,Mondawmin Metro Station,Park Circle on Druid Park Dr,University Pkwy & 40th St,33rd St & Greenmount Ave,33rd St & The Alameda,Belair Rd & Erdman Ave,Monument St & Highland Ave,Bank St & Haven St,Bayview Medical Center on Cassell Dr
,reverse,Bayview Medical Center on Cassell Dr,Bank St & Haven St,Monument St & Highland Ave,Belair Rd & Erdman Ave,33rd St & The Alameda,33rd St & Greenmount Ave,University Pkwy & 40th St,Park Circle on Druid Park Dr,Mondawmin Metro Station
Bus,Local Route 23 - U.S. Route 40 & Rolling Rd.-Fox Ridge,Fox Ridge on Sandalwood,Eastern Ave & Rolling Mill Rd,Hopkins Medical Center on Bayview Blvd,Fayette St & Broadway,Saratoga St & Eutaw St,MARC Station W/B,Wildwood Pkwy & Stokes Dr,Edmondson Ave & Swann Ave,Rolling Rd & Route 40
,reverse,Rolling Rd & Route 40,Edmondson Ave & Swann Ave,Wildwood Pkwy & Stokes Dr,MARC Station E/B,Baltimore St & Charles St,Fayette St & Broadway,Hopkins Medical Center on Bayview Blvd,Eastern Ave & Rolling Mill Rd,Fox Ridge on Sandalwood
Bus,Local Route 27 - Reistertown Plaza Metro Subway Station - Port Covington,Reisterstown Plaza Station,Rogers Metro Station on Rogers Ave,Mt. Washington on Kelly Ave,36th St & Roland Ave,Howard St & North Ave,Eutaw St & Redwood St,Greyhound Bus Station on Haines St,Cherry Hill Light Rail on Cherry Hill Rd,Cherry Hill Rd & Seamon Ave,Port Covington on Port Covington Dr
,reverse,Port Covington on Port Covington Dr,Cherry Hill Rd & Seamon Ave,Cherry Hill Light Rail on Cherry Hill Rd,Greyhound Bus Station on Haines St,Howard St & Redwood St,Howard St & North Ave,36th St & Roland Ave,Mt. Washington on Kelly Ave,Rogers Metro Station on Rogers Ave,Reisterstown Plaza Station
Bus,Local Route 24 - Whispering Woods - Essex,Whispering Woods on Eastern Ave,Bowley's Quarters Rd & Carroll Island Rd,Eastern Blvd & Martin Blvd,Selig Ave & Old Eastern Ave
,reverse,Selig Ave & Old Eastern Ave,Eastern Blvd & Martin Blvd,Bowley's Quarters Rd & Carroll Island Rd,Whispering Woods on Eastern Ave
Bus,Local Route 29 - Cherry Hill Light Rail Stop,Cherry Hill Light Rail on Cherry Hill Rd,Cherry Hill Mult-purpose on Giles Rd,Giles Rd & Cherry Hill Rd,Cherry Hill Rd & Cherry Land Rd,Cherry Hill Rd & Seamon Ave,Cherry Hill Light Rail Stop
,same loop,Cherry Hill Light Rail on Cherry Hill Rd,Cherry Hill Mult-purpose on Giles Rd,Giles Rd & Cherry Hill Rd,Cherry Hill Rd & Cherry Land Rd,Cherry Hill Rd & Seamon Ave,Cherry Hill Light Rail Stop
Bus,Local Route 33 - Rogers Avenue Metro Subway Station - Essex Park & Ride,Rogers Ave Station,Cold Spring Rd & Falls Rd,Cold Spring Rd & York Rd,Argonne Dr & Morgan State,Moravia Rd & Sinclair Ln,Moravia Loop,Amistead Gardens,Eastern Ave & Rolling Mill Rd,Essex Park-N-Ride
,reverse,Essex Park-N-Ride,Eastern Ave & Rolling Mill Rd,Federal St & Freedomway,Moravia Loop,Moravia Rd & Sinclair Ln,Argonne Dr & Morgan State,Cold Spring Rd & York Rd,Cold Spring Rd & Falls Rd,Rogers Ave Station
Bus,Local Route 35 - UMBC -White Marsh,Landsdowne Rd,UMBC Loop,Wilkens Ave & Caton Ave,Wilmarco Ave & Desoto Rd,Pratt St & Carey St,Pratt St & Sharp St,Broadway & Monument St,Pulaski Hwy & Mapleton Ave,Franlin Sqare Hospital,White Marsh Park-N-Ride on Mercantile Rd
,reverse,White Marsh Park-N-Ride on Mercantile Rd,Franlin Sqare Hospital,Pulaski Hwy & Mapleton Ave,Guilford Ave & Fayette St,Lombard St & Howard St,Wilmarco Ave & Desoto Rd,Wilkens Ave & Caton Ave,Maiden Choice Ln & Wilkens Ave,UMBC Loop,Landsdowne Rd
Bus,Local Route 36 - Northern Parkway and York Rd - Riverview,Northern Pkwy & York Rd,The Alameda & Winston Ave,The Alameda & 33rd St,Kirk Ave & Curtain Ave,Guilford Ave & Lexington St,Washington Blvd & Elk St,Monroe Loop,Washington Ave & Commerce Dr,Riverview
,reverse,Riverview,Washington Ave & Commerce Dr,Monroe Loop,Washington Blvd & Elk St,Gay St & Lexington St,North Ave & Greenmount Ave,The Alameda & 33rd St,The Alameda & Winston Ave,Northern Pkwy & York Rd
Bus ,Quick Bus 40 - Security Square Blvd. at CMS. - Middle River,CMS at Security Blvd,Edmondson Ave & Swann Ave,MARC E/B,Baltimore St & Charles St,Highland Ave & Baltimore St,Eastern Ave & Bayview Blvd,Eastern Ave & 54th St,Eastern Ave & Virginia Ave,Black River Neck Rd & Old Eastern Ave
,reverse,Black River Neck Rd & Old Eastern Ave,Eastern Ave & Virginia Ave,Eastern Ave & 54th St,Eastern Ave & Bayview Blvd,Highland Ave & Baltimore St,Fayette St & Charles St,MARC W/B,Edmondson Ave & Swann Ave,CMS at Security Blvd
Bus,Local Route 44 - Security Square Mall - Rosedale Industrial Park,Security Square Mall,Social Security,Rogers Ave & Liberty Heights Ave,Rogers Ave at Metro Station,Belvedere Ave & Greenspring Ave,Northern Pkwy & York Rd,Harford Rd & Echodale Ave,Frankford Ave & Belair rd,Frankford Ave & Sinclair Ln,Rosedale Industrial Park
,reverse,Rosedale Industrial Park,Frankford Ave & Sinclair Ln,Frankford Ave & Belair rd,Harford Rd & Echodale Ave,Northern Pkwy & York Rd,Belvedere Ave & Greenspring Ave,Rogers Ave at Metro Station,Rogers Ave & Liberty Heights Ave,Social Security,Security Square Mall
Bus,Local Route 50 - Mannasota Ave. - Mayfield Ave.,Belair Rd & Mayfield Ave,Bowley's Ln & Sinclair Ln,Parkside Shopping Center,Sinclair Ln & Parkside Dr,Clareway Senior Center,Chesterfield Ave & Brehms Ln,Erdman Shopping Center,Belair Rd & Mayfield Ave
,same loop,Belair Rd & Mayfield Ave,Bowley's Ln & Sinclair Ln,Parkside Shopping Center,Sinclair Ln & Parkside Dr,Clareway Senior Center,Chesterfield Ave & Brehms Ln,Erdman Shopping Center,Belair Rd & Mayfield Ave
Bus,Local Route 51 - Rogers Avenue Metro Subway Station / Monroe St./Cherry Hill/Patapsco,Rogers Ave Station,Hilton Rd & Liberty Heights Ave,Liberty Heights Ave & Reiserstown Rd,Bentalou St & Edmondson Ave,Monroe St & Carroll St,Westport Light Rail Station,Cherry Hill Light Rail Station,Cherry Hill Rd & Seamon Ave,Hollins Ferry Rd & Daisy Ave,Pataspco Light Rail Station
,reverse,Pataspco Light Rail Station,Hollins Ferry Rd & Daisy Ave,Cherry Hill Rd & Seamon Ave,Cherry Hill Light Rail Station,Westport Light Rail Station,Monroe St & Carroll St,Pulaski Hwy & Baltimore St,Bentalou St & Edmondson Ave,Liberty Heights Ave & Reiserstown Rd,Rogers Ave Station
Bus,Local Route 54 - Randallstown / Cumberland & Carey,Randallstown at Chapman Rd,Liberty Rd & Old Court Rd,Milford Mill Station,Park Heights Ave & Northern Pkwy,Park Heights Ave & Cold Spring Ln,Reiserstown Rd & Liberty Rd ,North Ave & Pennsylvania Ave
,reverse,North Ave & Pennsylvania Ave,Reiserstown Rd & Liberty Rd ,Park Heights Ave & Cold Spring Ln,Park Heights Ave & Cold Spring Ln,Park Heights Ave & Northern Pkwy,Milford Mill Station,Liberty Rd & Old Court Rd
Bus,Local Route 55 - Fox Ridge/Frankin Square Hospital to Towson Court House,Foxridge at Bayner & Sandalwood,Black River Neck Rd & Old Eastern Ave,Franklin Square Hospital,Overlea & Belair Rd,Northern Pkwy & Harford Rd,Taylor Ave & Lock Raven Blvd,Joppa Rd & York Rd,Towson Loop
,reverse,Towson Loop,Joppa Rd & York Rd,Taylor Ave & Lock Raven Blvd,Northern Pkwy & Harford Rd,Overlea & Belair Rd,Franklin Square Hospital,Black River Neck Rd & Old Eastern Ave,Foxridge at Bayner & Sandalwood
Bus ,Local Route 56 - Owings Mills Town  Center to Glyndon ,Owings Mills Town Center,Owings Mills Metro Station,Reiserstown Rd & Owings Mills Rd,Reisterstown Rd & Timber Grove Rd,Reiserstown Rd & Glyndon Dr,Glyndon on Old Hanover Rd
,reverse,Glyndon on Old Hanover Rd,Reiserstown Rd & Glyndon Dr,Reiserstown Rd & Nicodemus Rd,Reisterstown Rd & Painters Mill,Owings Mills Metro Station,Owings Mills Town Center
Bus,Local Route 58 - Mt. Washington  / Reisterstown Plaza Station,Mt Washington Loop,Smith Ave & Laurelwood Ave,Glen Ave & Key Ave,Reisterstown Rd & Patterson Ave,Reisterstown Plaza Station
,reverse,Reisterstown Plaza Station,Reisterstown Rd & Patterson Ave,Glen Ave & Key Ave,Smith Ave & Laurelton Rd,Mt Washington Loop
Bus,Local Route 59 -  Reisterstown Plaza Metro Subway Station to Owings Mills Town Center,Reisterstown Plaza Station,Patterson Ave & Reisterstown Rd,Reisterstown Rd & Milford Mill,Reisterstown Rd & Greenspring Valley Rd,Owings Mills Metro Station,Owings Mills Town Center
,reverse,Owings Mills Town Center,Owings Mills Metro Station,Reisterstown Rd & Woodholme Ln,Reisterstown Rd & Milford Mill,Patterson Ave & Reisterstown Rd,Reisterstown Plaza Station
Bus ,Local Route 60 - Stevenson University (Villa JulieCollege) / Reisterstown Plaza,Stevenson University,Greenspring Station,Mt Washington Loop,Kelly Ave & Sulgrave Ave,Smith Ave & Laurelwood Ave,Patterson Ave & Reisterstown Rd,Reisterstown Plaza Station
,reverse,Reisterstown Plaza Station,Patterson Ave & Reisterstown Rd,Smith Ave & Laurelwood Ave,Kelly Ave & Sulgrave Ave,Mt Washington Loop,Greenspring Station,Stevenson University
Bus,Local Route 61 - Lake Ave - Inner Harbor ,Bellemore Rd & York Rd,St Paul St & University Pkwy,St Paul St & North Ave,Light St & Redwood St,Charles St & Pratt St
,reverse,Charles St & Pratt St,Charles St & Saratoga St,Charles St & Penn Station,Charles St & 25th St,Bellemore Rd & York Rd
Bus ,Local Route 64 - North Avenue / Curtis Bay / Energy Parkway,20th St & Guilford Ave,Light St & Redwood St,Port Covington on Port Covington Dr,Potee St & Waterview,Park-N-Ride on Hanover St,Pataspco Ave & 10th St,Spruce St & Pennington Ave,Energy Pkwy & fort Smallwood Rd,Riviera Beach on Greenway Rd
,reverse,Riviera Beach on Greenway Rd,Energy Pkwy & Fort Smallwood Rd,Spruce St & Pennington Ave,Pataspco Ave & 10th St,Park-N-Ride on Hanover St,Hanover St & Waterview,Port Covington on Port Covington Dr,Charles St & Redwood St,20th St & Guilford Ave
Bus,Local Route 77 - Old Court Metro Subway Stop/ UMBC/Patapsco Light Rail Stop,Old Court Metro Station,Liberty Rd & Milford Mill Rd,Rolling Rd & Security Blvd,Craigmont Rd & Ingleside Ave,CCBC Catonsville,Hilltop Circle & Poplar,Washington Blvd & Commerce Dr,Riverview,Patascpo Light Rail
,reverse,Patascpo Light Rail,Riverview,Washington Blvd & Commerce Dr,UMBC & Commons,CCBC Catonsville,Craigmont Rd & Ingleside Ave,Rolling Rd & Security Blvd,Liberty Rd & Milford Mill Rd,Old Court Metro Station
Bus ,Local Route 91 - Sinai Hospital / City Hall,Greenspring Ave & Belvedere Ave,Rogers Metro Station on Rogers Ave,Garrison Blvd & Liberty Heights Ave,North Ave & Bentalou St,Eutaw St & Franklin St,Gay St & Saratoga St
,reverse,Saratoga St & Lexington St,Eutaw St & Franklin St,North Ave & Bentalou St,Garrison Blvd & Liberty Heights Ave,Rogers Metro Station on Rogers Ave,Greenspring Ave & Belvedere Ave
Bus,Local Route 97 - Mondawmin Shuttle,Mondawmin Metro Station,Walbrook Junction,Mondawmin Station
,same loop,Mondawmin Metro Station,Walbrook Junction,Mondawmin Station
Bus ,Local Route 98 - Hampden Shuttle (Hampden Shuttle Bug),Woodberry Light Rail Stop,40th St & Keswick Rd,Keswick Rd & Pacific St,36th St & Roland Ave,Woodberry Light Rail Stop
,same loop,Woodberry Light Rail Stop,40th St & Keswick Rd,Keswick Rd & Pacific St,36th St & Roland Ave,Woodberry Light Rail Stop
M-Line Bus,M-1 - Milford Mill Loop to Mondawmin Metro Subway Station,Rolling Rd & Church Ln,Milford Mill Loop,Liberty Rd & Patterson Ave,Liberty Rd & Northern Pkwy,Liberty Heights Ave & Garrison Blvd,Mondawmin Station
,reverse,Mondawmin Station,Liberty Heights Ave & Garrison Blvd,Liberty Rd & Northern Pkwy,Liberty Rd & Patterson Ave,Milford Mill Loop,Rolling Rd & Church Ln
M-Line Bus,M-2 - Old Court Metro Subway Station to Mondawmin Metro Subway Station,Old Court Metro Station,Reiserstown Rd Plaza,Reiserstown Rd & Belvedere Ave,Reiserstown Rd & Cold Spring Ln,Mondawmin Metro Station
,reverse,Mondawmin Metro Station,Reiserstown Rd & Cold Spring Ln,Reiserstown Rd & Belvedere Ave,Reiserstown Rd Plaza,Old Court Metro Station
M-Line Bus,M-6 -  Rogers Metro Subway Station to Security Square Mall,Rogers Metro Station,Gwynn Oak Ave & Liberty Rd,Gwynn Oak Park,Woodlawn Dr & Security Blvd,Social Security West,Social Security,Security Square Mall
,reverse,Security Square Mall,Social Security,Social Security West,Woodlawn Dr & Security Blvd,Gwynn Oak Park,Gwynn Oak Ave & Liberty Rd,Rogers Metro Station
M-Line Bus,M-17 - Owings Mills Metro Subway Station/Red Run Boulevard  ,Owing Mills Metro Station,Red Run Blvd & Painters Mill Rd,Red Brook Blvd at Red Run Business Center,ADP Building on Red Run Blvd,Reisterstown Rd & Rosewood Ln,Axis Rd & Circle Dr,Rosewood Center,Owings Mills Business Center,Axis Rd & Circle Dr,Owings Mills Metro Station
,alternate,Owings Mills Metro Station,Red Brook Blvd at Red Run Business Center,Painters Mill Rd & Reisterstown Rd,Reisterstown Rd & Rosewood Ln,Axis Rd & Circle Dr,Rosewood Center,Owings Mills Business Center,Axis Rd & Circle Dr,Painters Mill Rd & Reisterstown Rd,Owings Mills Metro Station
Bus,Express Route 104 - Cromwell Bridge to John Hopkins Hospital,Cromwell Bridge Rd Park-N-Ride,Loch Hill Rd & Loch Raven Blvd,Loch Raven Blvd & Walker Ave,Loch Raven Blvd & Belvedere Ave,Loch Raven Blvd & Cold Spring Ln,Johns Hopkins Hospital

Bus ,Express Route 120 - Downtown Baltimore to White Marsh,White Marsh Park-N-Ride on Mercantile Rd,Sandpiper Circle ,Howard St & Pratt St,Baltimore St & Charles St,Calvert St & Centre St,Monument St & Wolfe St,Wolfe St & McElderrly St
,reverse,Monument St & Wolfe St,Wolfe St & McElderrly St,Guilford Ave & Centre St,Light St & Redwood St,Howard St & Camden St,Sandpiper Circle ,White Marsh Park-N-Ride on Mercantile Rd
Bus,Express Route 150 - Downtown Baltimore to Columbia ,Harpers Farm & Cedar Ln,Columbia Mall & South Ring,Long Gate Park-N-Ride,Rte 40 & Normandy Woods Dr,Rolling Rd & Geipe Rd,Rte 40 & Ingleside Ave,Westside Skill Center,Saratoga St & Greene St,Saratoga St & Lexington St
,reverse,Fayette St & Gay St,Paca St & Saratoga St,Edmondson Ave & Swann Ave,Ingleside Ave & Edmondson Ave,Rolling Rd & Geipe Rd,Rte 40 & Normandy Woods Dr,Long Gate Park-N-Ride,Columbia Mall & South Ring,Harpers Farm & Cedar Ln
Bus,Express Route 160 - Johns Hopkins Hospital / Fox Ridge / Oliver Beach,Johns Hopkins Hospital,Fayette St & Gay St,Eastern Ave & 54th St,Eastern Ave & Virginia Ave,Fox Ridge on Sandalwood,Oliver Beach
,reverse,Oliver Beach,Fox Ridge on Sandalwood,Eastern Ave & Virginia Ave,Eastern Ave & 54th St,Baltimore St & Gay St,Johns Hopkins Hospital
Metro Subway,Metro Subway - To Owings Mills Metro Station,Johns Hopkins Hospital,Shot Tower/Market Place,Charles Center,Lexington Market,State Center/Cultural Center,Upton/Avenue Market,Penn-North,Mondawmin,West Cold Spring Ln,Rogers Ave Station,Reisterstown Plaza,Milford Mill,Old Court,Owings Mills
,this line intentionally left blank
MARC,Camden Line Northbound,Washington/Union Station,Riverdale,College Park,Greenbelt,Muirkirk,Laurel,Laurel Racetrack,Savage,Jessup,Dorsey,St. Denis,Baltimore/Camden Station
,Camden Line Southbound,Baltimore/Camden Station,St. Denis,Dorsey,Jessup,Savage,Laurel Racetrack,Laurel,Muirkirk,Greenbelt,College Park,Riverdale,Washington/Union Station
MARC,Penn Line Northbound,Washington/Union Station,New Carrollton,Seabrook,Bowle State,Odenton,BWI Marshall Airport,Halethorpe,West Baltimore,Baltimore/Penn,Martin Airport,Edgewood,Aberdeen,Perryville
,Penn Line Southbound,Perryville,Aberdeen,Edgewood,Martin Airport,Baltimore/Penn,West Baltimore,Halethorpe,BWI Marshall Airport,Odenton,Bowle State,Seabrook,New Carrollton,Washington/Union Station
Light Rail,Northbound,Cromwell Station/Glenburnie,BWI Marshall Airport,North Linthicum,Pataspco,Camden Yards,Lexington Market,University of Baltimore/Mt Royal,Penn Station,North Ave,Lutherville ,Timonium,Hunt Valley
,Southbound,Hunt Valley,Timonium,Lutherville ,North Ave,Penn Station,University of Baltimore/Mt Royal,Lexington Market,Camden Yards,Pataspco,North Linthicum,BWI Marshall Airport,Cromwell Station/Glenburnie
Commuter Bus,Route 310 - Columbia to Baltimore - Northbound,Columbia Mall Ring Rd at Park Square Building,Little Patuxent Pkwy opp Governor Warfield Pkwy,Little Patuxent Pkwy & Vantage Point Rd ,Snowden River Park-N-Ride,Balitmore St & Pine St,Baltimore St & Greene St,Baltimore St & Eutaw St,Baltimore St & Howard St,Baltimore St & Charles St,Baltimore St & St Paul St,Baltimore St & Calvert St,Gay St & Saratoga St,Wolfe St & Monument St
